MeanR,StdR,MeanG,StdG,Kappa,Sample ID,Volume_Fraction
9.7412,0.61734,0.22932,0.052829,3.776e-08,2120,0.28531
5.3613,0.21229,4.1708,0.46374,0.72083,2121,0.30155
3.1869,0.038277,3.8633,1.0973,0.00011704,2122,0.27907
18.249,0.46912,1.0266,0.40312,575640000.0,2123,0.38087
7.2666,0.79558,0.24319,0.049713,0.15061,2124,0.28148
3.1994,0.018597,1.9887,0.32558,3462000.0,2125,0.35948
4.6426,0.6526,0.14189,0.0028817,668.65,2126,0.33679
14.517,1.4482,4.3602,0.20085,1.4924e-10,2127,0.3154
20.737,0.34085,1.971,0.024687,5474200.0,2128,0.37551
9.3695,0.5442,0.11787,0.002509,7.6965e-08,2129,0.20285
14.204,2.1647,0.10412,0.00068388,2.076e-09,2130,0.17711
9.6718,0.80533,0.28816,0.063156,8.4175e-10,2131,0.31732
3.8615,0.28825,6.7109,0.31914,326690.0,2132,0.35403
3.7496,0.043657,4.35,0.43157,4.9524,2133,0.28783
3.0227,0.0041831,0.74543,0.16823,4.3422,2134,0.35899
3.5921,0.15739,1.0447,0.22961,0.70311,2135,0.37338
7.7311,1.6388,0.50148,0.083113,8.2384,2136,0.32818
25.703,0.6189,0.17973,0.014625,0.44641,2137,0.23606
12.487,3.704,1.575,0.057778,201630000.0,2138,0.44995
5.6468,0.55071,0.89772,0.5385,61129.0,2139,0.37863
5.3095,0.7657,0.14663,0.0015559,8.8738,2140,0.24447
15.528,2.8486,1.9595,0.22743,1.9881e-09,2141,0.34571
5.5792,0.45604,0.64887,0.20481,1.6001e-07,2142,0.37335
27.701,0.1856,0.5606,0.25377,4.0233,2143,0.35376
5.6409,0.079351,6.7105,0.23807,7.5856e-05,2144,0.24156
7.7992,1.8938,0.18183,0.022969,4.69,2145,0.2191
19.418,0.57448,0.32495,0.11287,0.6655,2146,0.30099
11.8,2.7949,0.13072,0.00089683,0.42241,2147,0.20396
6.6254,0.85754,6.1868,0.54461,3624300000.0,2148,0.35663
25.475,1.0633,1.7368,0.14752,0.00021889,2149,0.35602
6.8775,0.90151,4.6705,1.0011,0.67758,2150,0.27893
4.9202,0.78501,1.0552,0.059346,0.42282,2151,0.37569
23.812,0.27364,0.79197,0.13997,42749000.0,2152,0.40243
4.6072,0.0389,3.3522,1.1051,1.7628,2153,0.29173
11.24,1.0304,1.2904,0.22004,4.692e-06,2154,0.37778
10.041,0.96819,4.6333,0.51587,0.11903,2155,0.29089
28.618,0.17243,0.13079,0.003121,6.221,2156,0.24714
7.0106,0.48445,1.3052,0.90598,1.2451e-10,2157,0.3463
11.302,1.6221,0.48373,0.15161,1.5717e-10,2158,0.34083
6.9466,0.20997,2.1381,1.2521,74259.0,2159,0.35683
26.434,0.25894,0.20166,0.045207,31.242,2160,0.34128
5.9916,0.48246,0.14429,0.01602,3.8227e-08,2161,0.23317
5.9708,0.89574,0.995,0.060267,0.91961,2162,0.38818
4.5945,0.12058,0.21796,0.023392,3.8325,2163,0.2692
16.669,0.80146,0.3362,0.049932,0.10161,2164,0.32507
4.5076,0.030481,7.8107,0.38198,1.8304,2165,0.22054
21.345,1.5306,0.2482,0.024019,2.5165,2166,0.30331
11.181,1.9858,1.2238,0.027884,0.48555,2167,0.35333
4.953,0.71726,6.1274,1.0052,0.37922,2168,0.23371
16.106,0.66869,0.10624,0.0018125,0.019263,2169,0.19646
11.477,2.5271,0.13352,3.9858e-05,696000000.0,2170,0.34631
3.0969,0.021188,7.9365,0.1377,8.1955,2171,0.21578
8.7014,2.9398,0.70903,0.0061547,0.016075,2172,0.42575
4.4102,0.1425,2.1006,0.56427,1.3795,2173,0.34709
15.421,2.972,0.55541,0.01446,8023400.0,2174,0.38498
16.988,0.04136,7.1304,0.33787,0.1229,2175,0.24346
18.634,1.3191,0.17219,0.00017372,146100000.0,2176,0.3771
6.6106,0.72334,0.29225,0.099028,0.14114,2177,0.28527
4.1147,0.18458,1.2097,0.91826,0.0013601,2178,0.31212
25.584,0.44725,0.23782,0.01416,124670.0,2179,0.36772
3.4837,0.010912,0.20923,0.021297,0.27157,2180,0.25628
23.9,0.73099,2.843,0.10072,3.5068e-06,2181,0.33302
4.2369,0.054798,3.2434,0.24388,118610000.0,2182,0.36454
9.0055,2.5125,0.1143,0.0047835,0.19302,2183,0.19002
6.1267,0.0013107,0.25482,0.052884,0.34077,2184,0.27822
7.0859,0.60401,0.69055,0.40004,1.2593,2185,0.34219
6.4528,0.7762,4.0351,0.18768,6.0381e-08,2186,0.31057
5.1415,0.71131,6.8508,0.64421,0.81728,2187,0.21934
23.534,0.9325,0.83049,0.23316,6094800.0,2188,0.40259
14.858,1.4022,0.39126,0.16105,0.2611,2189,0.31433
4.2132,0.14042,3.3364,0.99209,0.17346,2190,0.30057
3.6669,0.22643,0.1336,0.0032627,0.10546,2191,0.21742
3.1769,0.014491,0.47034,0.15701,1.9136,2192,0.32166
5.7245,0.010352,0.82187,0.073154,5859500.0,2193,0.38324
18.197,1.1697,0.1493,0.0037633,0.4801,2194,0.24571
3.6796,0.17842,0.10518,0.0010104,2.4736,2195,0.18901
27.686,0.73672,1.0114,0.0078408,0.5322,2196,0.4021
6.3092,1.4797,0.85373,0.559,11.225,2197,0.3054
16.404,0.8798,0.11822,0.0051927,826.56,2198,0.35413
3.992,0.32098,5.0211,0.77019,0.00083002,2199,0.27886
4.7472,0.68694,0.14793,0.014267,0.88361,2200,0.22586
22.632,2.0209,0.10697,0.001944,4.6844,2201,0.19205
4.0667,0.37135,3.7681,0.40822,4331900000.0,2202,0.36909
8.4002,0.56267,1.1998,0.21498,2034.8,2203,0.38702
13.594,1.7097,0.12216,0.0065087,1.9641e-05,2204,0.2067
4.3555,0.13369,7.3553,0.33645,0.0054588,2205,0.23096
17.325,1.3298,4.8856,0.15989,13.604,2206,0.3311
5.5818,0.88024,0.12284,0.0022145,0.23403,2207,0.18463
10.147,1.0515,0.27701,0.068598,1.8172e-06,2208,0.28674
3.163,0.010763,0.62361,0.28633,0.00019939,2209,0.32828
18.054,1.4275,0.10371,0.00096763,1.7796e-07,2210,0.19649
10.158,1.2923,1.9961,0.056976,0.38641,2211,0.35821
3.265,0.071698,6.8743,0.75087,33952000.0,2212,0.33987
5.6206,0.22491,0.19618,0.0036006,0.09148,2213,0.26824
7.13,1.5086,2.9006,1.185,0.1959,2214,0.31387
14.415,1.0848,5.9409,0.25498,1.3696e-05,2215,0.27892
5.3464,0.3026,7.4511,0.28987,3.8886,2216,0.23622
12.178,1.4871,0.54973,0.026694,4201000.0,2217,0.40189
9.6623,2.1121,0.45536,0.12932,1.6021,2218,0.30812
16.194,0.020333,0.31881,0.10275,38.285,2219,0.37488
5.7943,0.99463,3.4724,0.79267,0.19676,2220,0.28518
23.437,0.2123,0.95453,0.053271,8.5654e-08,2221,0.39553
5.8058,0.37867,7.4801,0.445,0.30342,2222,0.23629
6.0565,0.51581,0.94176,0.62829,1.2435,2223,0.33549
22.524,1.4414,0.39265,0.063239,0.22336,2224,0.32898
4.0193,0.00039397,0.16141,0.022701,1.5586,2225,0.21837
5.2255,0.30763,0.77994,0.13971,7.8626e-05,2226,0.37959
18.013,0.836,0.65567,0.20616,0.49417,2227,0.38304
25.875,0.028848,0.324,0.075168,37167.0,2228,0.36298
24.842,1.2072,0.38111,0.007011,0.87092,2229,0.33069
4.6992,0.39562,0.31184,0.11288,4.7953,2230,0.29879
8.5416,1.5744,1.3947,0.028275,2.6402,2231,0.33897
13.24,2.2507,0.17021,0.0010729,450280000.0,2232,0.3426
3.5812,0.0081979,2.5169,0.082828,1.6966e-08,2233,0.32828
5.8405,0.034939,7.2279,0.4251,11316.0,2234,0.33908
27.487,0.088247,0.35482,0.076512,3.0415,2235,0.32575
7.227,1.8184,0.17763,0.015657,0.10649,2236,0.21495
8.8454,1.4687,0.12459,0.0085156,4.129,2237,0.18794
3.0766,0.016124,0.21894,0.0020327,0.50165,2238,0.26837
8.3483,2.2619,0.54033,0.2101,1.9985,2239,0.40676
9.4308,0.68891,1.2053,0.62205,0.12784,2240,0.36846
25.773,0.55707,0.13558,0.011401,1440100.0,2241,0.3396
7.223,1.2986,0.27582,0.065297,9342.4,2242,0.36082
3.5094,0.12847,0.1165,0.0016776,13959.0,2243,0.33148
25.758,1.0827,0.2522,0.021918,0.019562,2244,0.30634
28.327,0.53842,0.1273,0.0079761,0.71188,2245,0.21559
11.701,2.1686,1.131,0.10275,3.6632,2246,0.37015
7.4245,1.3238,0.14615,0.017712,2.2145,2247,0.22097
6.9047,0.52674,0.10211,0.00065705,0.14588,2248,0.19323
8.8794,2.5484,0.35425,0.10822,2.1374e-08,2249,0.2759
3.6841,0.12331,6.9397,0.61875,154810000.0,2250,0.35056
6.3482,0.84797,1.1584,0.87376,4.9413e-10,2251,0.31494
5.5995,0.15231,4.3027,0.73578,2.432,2252,0.29376
11.746,0.36143,0.14517,0.015184,0.0068552,2253,0.22948
4.7479,0.37326,1.2401,0.10522,1.852,2254,0.37847
5.7129,0.57065,2.4394,0.93855,0.008864,2255,0.34935
5.2237,0.63777,3.0455,1.049,4.7951e-09,2256,0.31357
14.251,0.88899,0.45891,0.048097,1.9022e-09,2257,0.35337
4.0455,0.34914,0.28825,0.045576,465710000.0,2258,0.38424
14.679,3.4313,0.38373,0.12147,0.10534,2259,0.2999
8.9124,2.8128,0.16261,0.0068082,3.6245,2260,0.29586
6.5544,0.33305,0.5532,0.030088,0.63588,2261,0.36143
13.546,0.32237,1.292,0.34936,0.18045,2262,0.36576
13.196,3.4115,1.7431,0.24098,492.44,2263,0.35691
14.013,0.49256,0.12693,0.007712,0.0020529,2264,0.20698
6.1066,0.9534,7.0961,0.61753,0.67968,2265,0.23159
6.4049,0.13526,3.2791,1.2718,0.083804,2266,0.30532
7.4143,0.67401,6.1161,0.67976,46404000.0,2267,0.36874
4.1337,0.15346,1.3391,0.50044,0.011957,2268,0.36106
22.646,1.4675,0.15912,0.0097233,0.31107,2269,0.25376
16.099,2.1446,0.73518,0.22444,3.8353,2270,0.37596
8.7131,0.8284,2.7702,0.084138,0.92378,2271,0.34938
7.0052,0.97275,2.751,0.032286,0.34812,2272,0.31923
17.846,1.2833,0.1288,0.0073002,505.44,2273,0.35855
7.5215,1.8953,0.41219,0.1765,0.10527,2274,0.23049
8.1783,1.6805,3.495,0.55968,1265900.0,2275,0.32982
5.5354,0.76566,0.46807,0.054403,71821000.0,2276,0.38237
7.8153,0.95453,0.18868,0.030117,0.15821,2277,0.25105
7.1052,1.6582,1.0984,0.6628,2.4726,2278,0.32658
24.05,0.030121,0.93441,0.19118,0.15009,2279,0.38
8.149,1.4689,7.2381,0.27327,1.109,2280,0.22294
10.261,1.6967,4.985,0.28261,5.1769,2281,0.26469
14.454,0.69893,0.14763,0.0044778,1.1636,2282,0.23918
4.6976,0.67374,0.40816,0.13352,2629700.0,2283,0.371
19.046,0.096097,0.2511,0.0021814,149980.0,2284,0.38534
22.365,2.0282,0.11242,0.0029873,1.2128,2285,0.19677
29.471,0.022589,0.11415,0.0041995,182.86,2286,0.32955
10.24,0.30678,0.74746,0.21442,9264300.0,2287,0.38687
4.7194,0.557,0.10803,0.001036,2.4327,2288,0.19468
11.19,1.3609,1.5291,0.47198,5.0889e-05,2289,0.3658
16.195,1.3486,0.24482,0.0059677,1.4295e-07,2290,0.30978
19.532,2.1884,1.0009,0.035841,135410000.0,2291,0.42175
4.458,0.063721,0.7872,0.36439,0.27658,2292,0.34961
15.802,1.1928,0.4952,0.14935,0.90788,2293,0.36266
8.7099,1.2829,0.75896,0.47603,5.468,2294,0.32644
5.0317,0.2261,1.1132,0.78158,0.25758,2295,0.33611
9.3934,1.0379,8.9578,0.30975,1.6277,2296,0.22165
6.3123,0.43692,6.5646,0.40933,167.24,2297,0.33818
3.9597,0.34506,2.192,1.0966,6.216e-06,2298,0.34534
4.003,0.15367,1.6263,1.1662,35.6,2299,0.34188
6.3772,0.68346,5.1179,0.95287,1.3995e-05,2300,0.28559
5.5215,0.15789,0.38414,0.08292,4.2451,2301,0.32973
3.5681,0.038306,3.3853,0.45473,1.0572e-06,2302,0.30676
12.945,1.7133,0.31739,0.07096,5.0257,2303,0.34164
4.3133,0.31711,3.9788,0.43182,0.25439,2304,0.30297
4.8277,0.40231,0.15427,0.011842,3.7376e-09,2305,0.23465
20.948,0.47215,0.42257,0.10288,2.6454,2306,0.3553
4.8219,0.65708,0.9437,0.31942,0.047649,2307,0.36349
3.9003,0.12394,0.98171,0.61516,1.7519,2308,0.33509
14.659,0.31625,0.685,0.12124,4843500000.0,2309,0.38574
5.468,0.17114,3.1304,0.24265,2.5835e-06,2310,0.32386
13.558,0.811,5.6669,0.60443,0.00088846,2311,0.27593
3.1635,0.011765,6.0411,0.072646,264120000.0,2312,0.34092
3.8787,0.23798,0.8209,0.16697,1.6445e-09,2313,0.37711
17.781,2.4004,0.32186,0.081681,8.7581e-10,2314,0.30882
4.9795,0.24372,0.25846,0.057543,47.825,2315,0.3544
6.3418,1.2404,0.11119,0.0027574,560530000.0,2316,0.3287
3.9782,0.2628,0.45908,0.19058,0.1716,2317,0.32741
4.2643,0.36975,0.23293,0.021028,1.0962e-08,2318,0.28582
5.0446,0.80771,0.13911,0.010288,3.3507,2319,0.208
11.575,1.4202,0.46505,0.2086,0.5462,2320,0.33402
26.56,0.69064,0.34857,0.12393,5.7146,2321,0.32619
13.378,1.3167,0.12858,0.0083857,3.3593,2322,0.22245
21.478,0.53579,0.5925,0.21009,1.6114,2323,0.35288
4.2615,0.16994,0.10645,0.0007961,0.78906,2324,0.18271
9.7191,2.0314,1.0247,0.37598,5.1326,2325,0.36106
5.4309,0.89918,0.45267,0.16668,4.2824,2326,0.33087
11.855,2.7459,0.32408,0.027508,2.1368,2327,0.2599
26.725,0.001291,0.47328,0.050735,6.7845e-10,2328,0.34943
4.0757,0.044118,3.4863,0.65239,1.1833,2329,0.30834
9.2785,1.0692,0.21982,0.012947,0.26365,2330,0.28444
21.576,1.7015,0.43856,0.037558,448380.0,2331,0.40337
10.347,1.7523,0.28393,0.089688,0.00039805,2332,0.26725
3.5233,0.11027,0.26079,0.06844,9.0417e-10,2333,0.27372
4.2778,0.10649,0.27089,0.021961,0.22305,2334,0.29293
3.9703,0.12404,0.4186,0.19036,4.6828,2335,0.30576
4.9649,0.75472,5.2847,1.0302,7431.8,2336,0.3467
4.7622,0.35877,7.8108,0.5766,6.8825e-10,2337,0.22397
9.3575,0.60208,7.5334,0.39907,1.3414e-06,2338,0.25094
6.0345,0.32054,0.73982,0.22581,0.016677,2339,0.3682
5.9014,1.0351,2.2737,0.19251,649.71,2340,0.35177
4.9666,0.37597,0.86824,0.24679,0.26332,2341,0.38541
11.978,1.4888,0.44647,0.20792,10070.0,2342,0.38284
6.5633,0.56173,7.0418,0.5126,0.29332,2343,0.23831
21.465,1.295,0.16519,0.0024399,8.0,2344,0.28634
17.945,2.1683,1.5253,0.14524,0.76352,2345,0.3725
16.365,0.33646,2.7819,0.48909,0.054512,2346,0.34148
3.6875,0.09964,0.11086,0.00181,2.5211,2347,0.19094
8.5885,2.3164,0.10106,3.6851e-05,0.13684,2348,0.16529
17.934,0.14798,1.717,0.14211,0.66517,2349,0.35739
10.858,0.8489,5.119,1.0479,4.9471,2350,0.28744
5.7806,1.1533,8.7665,0.316,6.7955,2351,0.21239
8.4108,0.32679,3.1335,0.44999,380060000.0,2352,0.37251
6.3283,0.83137,8.0247,0.35949,0.55093,2353,0.22042
21.993,1.0625,0.7031,0.11776,3.8493,2354,0.38039
9.2066,0.52652,3.228,0.45119,2.6746,2355,0.32368
13.435,1.1715,0.17311,0.013441,3.0296,2356,0.2618
3.4801,0.14392,0.66355,0.33384,113590.0,2357,0.36349
4.6888,0.52227,8.5707,0.094248,6.9666,2358,0.23382
9.9024,0.38565,8.2222,0.26647,3140700000.0,2359,0.353
8.7154,0.89502,1.8313,0.6713,0.21225,2360,0.36345
10.628,0.32588,7.55,0.31053,0.18687,2361,0.23921
5.0541,0.82014,1.1631,0.10705,420560000.0,2362,0.37338
6.0127,0.65023,0.91427,0.15669,0.9094,2363,0.38402
13.642,0.0018237,0.89705,0.23586,0.25146,2364,0.36867
19.155,1.3658,0.44183,0.14102,0.010895,2365,0.34159
6.0393,0.16692,5.2282,1.024,9.3207e-09,2366,0.26423
4.0835,0.28931,0.51043,0.1981,0.69462,2367,0.33868
3.2045,0.051114,0.288,0.091494,7.497,2368,0.29177
4.6941,0.13761,0.62589,0.25223,0.16101,2369,0.34107
9.3891,3.0059,0.19725,0.015206,11.842,2370,0.34143
11.417,3.3883,0.56335,0.20313,9.577,2371,0.44842
6.2451,0.9792,0.68733,0.0099981,2.0888,2372,0.36796
3.5748,0.18117,0.19918,0.010391,0.36251,2373,0.25712
5.7361,0.60611,1.6039,0.6535,2.3703,2374,0.3613
27.5,0.38508,0.24703,0.042882,0.00080254,2375,0.28035
10.381,3.1989,0.49065,0.20925,0.25296,2376,0.34682
4.186,0.027452,0.73412,0.37436,0.86136,2377,0.33327
5.7169,0.60091,0.16129,0.00070379,0.21308,2378,0.2526
8.0873,1.5719,1.5553,0.27621,4.2058e-06,2379,0.3322
15.095,1.2004,0.14423,0.0062768,60.203,2380,0.35368
5.9489,0.7815,0.17899,0.0042984,4.7601,2381,0.26544
3.5323,0.13923,0.8793,0.10835,5.9512,2382,0.38066
6.9577,0.88204,2.1915,0.94677,380140.0,2383,0.37149
4.3286,0.47543,0.11857,0.0015708,0.31069,2384,0.20331
3.5136,0.1352,5.4319,1.0085,1.5808,2385,0.25907
16.222,0.20509,0.86929,0.25749,0.003085,2386,0.37285
12.061,3.0605,0.23255,0.018232,0.7848,2387,0.25464
26.326,0.61338,2.2701,0.21581,23687000.0,2388,0.37406
4.324,0.48735,0.58466,0.22206,0.38495,2389,0.31906
25.331,0.0035321,3.2473,0.17758,0.16127,2390,0.31018
20.735,2.1574,0.96238,0.14132,0.45826,2391,0.40559
3.399,0.12623,6.4246,0.28936,250780.0,2392,0.34884
4.054,0.16084,3.2837,0.22264,0.00074308,2393,0.32388
19.019,1.3744,0.25254,0.019348,3.041,2394,0.30025
4.5884,0.23571,2.2959,0.016629,0.10939,2395,0.34516
15.072,1.3641,0.18794,0.028722,89965.0,2396,0.38523
18.862,1.1149,1.233,0.018958,793540.0,2397,0.38698
22.259,2.2113,0.36264,0.050297,0.45081,2398,0.35877
14.04,0.67563,6.6983,0.022412,0.036366,2399,0.25837
7.2943,0.2024,1.704,0.84205,2.4166e-08,2400,0.34796
17.262,0.71242,0.17109,0.027253,2.6665e-05,2401,0.24311
3.8409,0.08592,2.4668,0.89647,110.14,2402,0.35232
4.0873,0.14879,0.20471,0.042961,1.129e-06,2403,0.24895
18.635,1.2602,0.28823,0.03291,88.007,2404,0.38288
3.6817,0.14201,0.41653,0.10005,0.16212,2405,0.33116
16.777,2.0816,0.13019,0.0057367,3.2746,2406,0.21705
7.0034,0.46487,0.86406,0.23969,1.6809,2407,0.38383
6.9159,0.4679,0.20359,0.038623,1755900000.0,2408,0.38219
3.2986,0.038873,0.43545,0.081819,1.4365e-06,2409,0.33172
14.374,3.2924,0.35053,0.099291,1.8166e-07,2410,0.27133
9.2798,1.7911,0.34955,0.053946,216260000.0,2411,0.35315
3.8052,0.14887,0.57623,0.023234,2886300.0,2412,0.38373
7.6745,0.26781,2.6316,0.14861,4.6612,2413,0.34571
13.229,3.2036,1.384,0.05047,2.5193,2414,0.28958
4.7756,0.56981,2.9429,0.66504,1.4936e-06,2415,0.32529
5.8406,0.72574,0.35186,0.059143,1.9754,2416,0.32231
20.613,1.7867,1.0683,0.25114,0.00094708,2417,0.38105
26.369,0.17794,0.31698,0.11115,9.374,2418,0.34453
8.5393,0.51919,3.2636,0.062638,0.26695,2419,0.3316
5.8503,1.1476,3.8755,1.1333,0.11439,2420,0.29041
8.0548,1.0484,1.3018,0.67799,0.14446,2421,0.35876
3.3013,0.030045,0.49485,0.1986,4.609,2422,0.32762
4.7243,0.62093,0.32973,0.004997,1.8425,2423,0.31752
8.5861,2.0595,0.17384,0.029446,0.00032005,2424,0.22384
19.575,2.8229,0.22473,0.030501,3.7645,2425,0.26502
6.3526,1.1781,0.26144,0.036823,225410.0,2426,0.35476
4.0048,0.029604,0.26739,0.0011587,0.14108,2427,0.28994
7.9463,0.4291,7.2452,0.66201,0.20308,2428,0.235
6.5972,0.3177,2.4235,1.1114,1980400.0,2429,0.37275
6.0003,0.85085,0.94805,0.29981,484150.0,2430,0.37572
18.094,1.4867,0.24898,0.052387,4.0029e-07,2431,0.30336
18.094,2.1816,0.30419,0.078226,1.5343e-06,2432,0.31137
5.4736,0.71548,0.98953,0.63022,5.7659,2433,0.36039
23.91,1.3769,0.43329,0.046754,63506.0,2434,0.39574
6.0644,0.082881,2.2639,0.27429,1.6239e-09,2435,0.34325
4.8156,0.54005,0.67647,0.10655,0.72567,2436,0.37212
16.97,0.02821,0.14888,0.016383,4.8646,2437,0.24265
8.5024,1.1654,2.2404,0.99274,2.2256,2438,0.32678
5.632,0.049593,6.8817,0.63003,0.74553,2439,0.22849
8.8356,0.53132,7.8137,0.19877,0.48923,2440,0.23298
3.5487,0.16559,0.57623,0.24965,0.8012,2441,0.32574
20.625,1.9301,0.42063,0.041466,0.58772,2442,0.36027
4.0564,0.12933,0.38008,0.13434,8.2383,2443,0.32986
6.6578,0.74308,5.3703,0.86959,134950.0,2444,0.36447
15.758,2.1438,1.2104,0.2666,2.247,2445,0.38874
6.0055,0.27283,1.5777,0.32132,0.0019716,2446,0.36213
11.903,0.12347,6.2524,0.42403,0.32367,2447,0.24953
7.1388,1.1146,1.3654,0.46356,0.14417,2448,0.35359
4.1636,0.0301,4.7052,1.0636,803.46,2449,0.34375
8.6915,0.57995,0.22145,0.030148,63884000.0,2450,0.38387
5.2412,0.30074,0.96666,0.40929,5.1516e-05,2451,0.37351
9.712,2.7289,0.67688,0.32511,4.5983,2452,0.32649
10.126,0.644,6.9588,0.30023,2.0316,2453,0.25578
3.5769,0.027113,9.4811,0.084327,8.5734,2454,0.19044
5.3163,0.97013,1.9284,1.1934,0.13563,2455,0.30174
3.9816,0.25085,1.191,0.60754,6758800000.0,2456,0.38023
5.9373,0.84295,0.63311,0.34939,7.2982,2457,0.34537
11.738,1.0328,1.7361,0.47667,8.5802,2458,0.38466
7.32,1.7458,0.15282,0.010481,6.6953,2459,0.23616
23.133,1.5832,0.40695,0.005193,3.882e-07,2460,0.36102
5.2117,0.90266,0.42465,0.016938,116920.0,2461,0.37218
14.494,0.021328,4.591,0.30317,1.4668e-09,2462,0.28958
11.118,1.5589,1.2809,0.69311,2.4635,2463,0.36196
4.9742,0.68675,0.14986,0.0054626,297900.0,2464,0.33869
22.423,1.6335,0.19284,0.039524,3.845,2465,0.28259
6.6993,1.327,0.12959,0.0094983,6250300000.0,2466,0.34269
11.122,0.52174,0.25855,0.028907,23.893,2467,0.36191
9.3402,2.163,0.24445,0.053666,1433100.0,2468,0.3793
19.123,1.5302,2.2035,0.31708,0.12751,2469,0.36453
4.1238,0.40945,2.6863,1.3118,0.5147,2470,0.31948
15.646,1.6265,0.10265,0.00023471,6.0207e-06,2471,0.19282
12.554,0.28628,0.23443,0.029462,0.11206,2472,0.28912
5.8079,0.17064,0.22667,0.017089,0.35527,2473,0.28471
17.82,0.0012443,2.142,0.26135,3.324,2474,0.3538
5.1184,0.41779,2.1149,0.47647,0.15975,2475,0.35839
8.5869,2.0165,4.6528,0.20305,0.11549,2476,0.26887
3.1153,0.0033372,0.76894,0.04881,0.027402,2477,0.36217
5.2605,0.79655,4.088,0.35368,0.42201,2478,0.26723
28.525,0.3066,0.56292,0.038199,765840000.0,2479,0.38574
5.7533,0.57904,0.26798,0.049851,2.9516,2480,0.3064
6.3384,1.2954,3.1098,0.71123,0.1463,2481,0.25319
20.71,1.3421,0.54481,0.26285,6.779,2482,0.36996
20.894,1.3199,0.43706,0.0097707,7.343e-06,2483,0.37264
27.148,0.58299,1.1918,0.33344,0.00023346,2484,0.37691
16.72,1.8963,0.26052,0.050084,279040.0,2485,0.36363
5.262,0.29995,2.3504,1.2357,3.1164,2486,0.31567
22.465,1.6265,0.93487,0.090855,5.6968,2487,0.39919
4.3597,0.44329,3.2192,0.72935,1.4973e-08,2488,0.31664
13.498,0.35399,4.9529,0.66731,0.10595,2489,0.28105
3.9575,0.084009,0.31954,0.10063,0.10802,2490,0.28076
12.111,1.8269,1.108,0.22139,1.2738,2491,0.37485
4.7365,0.15335,1.9422,0.73301,2.6975e-05,2492,0.3458
16.162,2.7795,0.13134,0.0010242,824.87,2493,0.34848
16.378,0.27354,0.151,0.015157,0.24804,2494,0.23451
3.6367,0.06615,2.9906,1.2421,9684600000.0,2495,0.35704
29.562,0.0068061,0.14468,0.0019958,35176.0,2496,0.34871
4.789,0.36383,0.19407,0.0065062,0.73125,2497,0.27173
13.731,2.4485,0.4087,0.0015043,1.6807,2498,0.32774
5.6378,1.0203,0.13,0.00072325,3.0916e-06,2499,0.17992
23.459,1.4218,3.1743,0.022051,0.011952,2500,0.33715
7.9064,2.4217,0.22515,0.020079,1070900.0,2501,0.3799
9.8605,1.5597,0.1199,0.0038814,0.35303,2502,0.18339
7.8337,0.67063,9.2649,0.11583,5.6119,2503,0.23117
13.74,2.3006,0.3758,0.030132,4.9253e-07,2504,0.32646
4.0485,0.20424,6.3571,0.84978,0.95092,2505,0.24629
8.1225,1.9208,0.1789,0.024195,0.00055902,2506,0.25335
16.467,2.4192,0.19472,0.0093049,35236.0,2507,0.37364
11.595,2.4481,0.39611,0.17306,77999000.0,2508,0.35288
13.82,0.20139,0.91398,0.38663,6.612,2509,0.36961
3.0194,0.0024745,2.3573,0.31277,9.2465e-09,2510,0.33001
3.4519,0.037899,0.64495,0.21468,0.17716,2511,0.35231
16.598,2.4314,0.11178,0.00034427,1036100.0,2512,0.33476
10.884,1.2511,1.1456,0.45182,0.7167,2513,0.37406
15.717,0.46664,0.47498,0.092031,606.88,2514,0.38144
27.587,0.55597,0.27109,0.0046596,1.7498e-10,2515,0.28931
10.524,0.25645,0.12935,0.0086349,8.7575e-10,2516,0.21778
5.5699,0.74843,3.9492,0.85799,6.5278,2517,0.29394
10.837,0.90833,0.36862,0.04059,1179.6,2518,0.3975
24.349,1.0228,0.39433,0.0066397,7.1649,2519,0.35023
11.829,1.7651,0.53294,0.20976,0.19249,2520,0.33512
17.373,0.011977,1.0844,0.072832,2.6115,2521,0.37015
4.865,0.74158,0.12102,0.0055879,566.6,2522,0.30457
7.6386,0.087246,0.47734,0.063532,47.638,2523,0.37291
3.7136,0.09486,0.17209,0.025991,5.2398,2524,0.24266
6.6958,1.5243,5.4407,0.30126,0.11857,2525,0.23377
6.925,1.289,0.11111,0.0020935,0.00066668,2526,0.16894
18.392,2.0214,2.4327,0.17631,2.6909,2527,0.34766
4.2857,0.10317,2.0488,0.29957,3953000.0,2528,0.37244
5.6418,0.94294,1.6677,0.37862,3.9784,2529,0.3442
13.206,1.8059,0.11464,0.0017695,696.67,2530,0.34264
11.393,0.17874,0.10725,0.00085843,0.33727,2531,0.18358
8.2685,2.4861,0.11239,0.0022783,0.25987,2532,0.21974
12.853,1.6396,2.8466,0.58224,9.9966e-05,2533,0.34152
28.089,0.16862,0.55006,0.18508,4.8833,2534,0.34402
4.1309,0.22426,3.6936,1.181,446460000.0,2535,0.36589
3.6642,0.22526,5.373,0.48597,2.2909e-06,2536,0.26189
18.75,0.61713,0.47808,0.0062509,2.1232,2537,0.37114
3.8878,0.20099,3.6149,0.2266,2.0043,2538,0.31009
10.315,3.302,0.78435,0.27879,1.147e-09,2539,0.40827
4.0516,0.043637,0.83062,0.35666,0.81739,2540,0.34844
